Rep Detail Report V2: Hana Nassri,,,,,,,,,,,,,,,
Generated: 2025-12-22 11:59:33,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Before_Accounts,Before_SF_Ex_BI,Before_Rev_2024,Before_Rev_2025,Accounts_Moved_In,Accounts_Moved_Out,Net_Account_Change,Account_Change_Pct,Rev_Moved_In,Rev_Moved_Out,Net_Rev_Change,Revenue_Change_Pct,After_Accounts,After_Rev_2025,Floor_Exception_Accounts,Floor_Exception_Rev,SF_Ex_BI_Accounts,Zero_Rev_Accounts,Zero_Rev_New_2025,Accounts_Redirected_Territory,Rev_Redirected_Territory,Accounts_Redirected_Floor_Active,Rev_Redirected_Floor_Active,Accounts_Redirected_Floor_Dormant,Rev_Redirected_Floor_Dormant
980,114,1909418.67,1854954.57,349,979,-630,-64.29,1876681.09,1852149.57,24531.52,1.32,350,1879486.09,0,0.0,0,68,48,332,1695365.62,544,156783.95,103,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
,Accounts,Revenue,Exceptions,Removed,,,,,,,,,,
Group 1 High Potential: ,13,386698.1,0,0,,,,,,,,,,
Group 1 Medium Potential: ,4,93307.62,0,0,,,,,,,,,,
Group 2 High Potential: ,69,505115.3,0,0,,,,,,,,,,
Group 2 Medium Potential: ,128,813087.16,0,0,,,,,,,,,,
Group 2 Low Potential: ,4,14794.0,0,0,,,,,,,,,,
Group 3 High Potential: ,95,46095.81,0,0,,,,,,,,,,
Group 3 Medium Potential: ,13,17721.2,0,2,,,,,,,,,,
Group 3 Low Potential: ,24,2666.9,0,0,,,,,,,,,,
Totals,350,1879486.09,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 17 accounts | $480005.72 revenue,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1003221,Burke Design Group(ID),DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,0.0,465.0,0,1,FALSE,Y,FALSE,TRUE,N
1016960,lynn collins interior design studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,0.0,450.0,0,1,FALSE,Y,FALSE,TRUE,N
1003162,Design 401,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,1272.0,446.0,3,1,FALSE,Y,FALSE,TRUE,N
1015655,Creative Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,1807.7,435.0,4,1,FALSE,Y,FALSE,TRUE,N
1036570,Neutra Design Studio/Minimal Construction LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Territory Realignment,0.0,421.0,0,1,TRUE,N,FALSE,FALSE,N
1023452,Duke Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,616.0,412.5,2,1,FALSE,Y,FALSE,TRUE,N
1015179,The Lovely Locale,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,0.0,409.46,0,2,FALSE,Y,FALSE,TRUE,N
1022656,Andrew Joseph Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,3825.0,387.0,3,1,FALSE,Y,FALSE,TRUE,N
1001022,Barbara Schindler's Interiors,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,0.0,380.0,0,1,FALSE,Y,FALSE,TRUE,N
1027337,"Revive Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,568.2,378.25,1,1,FALSE,Y,FALSE,TRUE,N
1015980,Deborah kernan interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,3375.0,376.0,3,1,FALSE,Y,FALSE,TRUE,N
1011971,"D Lena Design, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,840.0,375.0,1,1,FALSE,Y,FALSE,TRUE,N
1015448,Astrid Design Group LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,540.0,365.0,1,1,FALSE,Y,FALSE,TRUE,N
1021946,Shelterology,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,11336.5,363.0,5,1,FALSE,Y,FALSE,TRUE,N
1027948,JMax Furniture & Interiors,RETAIL,SINGLE_LOCATION,Group 3 High Potential,Territory Realignment,0.0,354.0,0,1,TRUE,N,FALSE,FALSE,N
1019477,Architectural Interiors LLC,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,3520.0,345.0,4,1,FALSE,Y,FALSE,TRUE,N
1002896,Dream Designs For Living-Michelle Cripps,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,2360.0,325.0,2,1,FALSE,Y,FALSE,TRUE,N
1016408,Scottiedog Studios,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,0.0,324.0,0,2,FALSE,Y,FALSE,TRUE,N
1018587,Allison Williams Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,0.0,305.0,0,1,FALSE,Y,FALSE,TRUE,N
1015696,E Lawler Color Consulting,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,0.0,301.0,0,2,FALSE,Y,FALSE,TRUE,N
1036043,Etta's Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Territory Realignment,0.0,300.0,0,3,TRUE,N,FALSE,FALSE,N
1007720,Unique Accents,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,Territory Realignment,0.0,285.0,0,1,FALSE,N,FALSE,FALSE,N
1000270,Steven King,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,915.0,285.0,1,1,FALSE,Y,FALSE,TRUE,N
1011567,Bell + Voy Design,DESIGN,DESIGN_FIRM,Group 3 High Potential,Territory Realignment,0.0,280.0,0,1,TRUE,N,FALSE,FALSE,N
1006745,The Design Agency,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Territory Realignment,5246.0,279.0,7,1,FALSE,N,FALSE,FALSE,N
1005109,A Step Above Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,5440.0,275.1,3,1,FALSE,Y,FALSE,TRUE,N
1026504,Beverly Bradshaw Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,236.2,254.0,2,1,FALSE,Y,FALSE,TRUE,N
1023984,Port & Dune Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,0.0,250.0,0,0,FALSE,Y,FALSE,TRUE,N
1017359,Niles Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,1902.5,227.3,2,2,FALSE,Y,FALSE,TRUE,N
1019965,Maureen Kohal,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,612.0,225.0,1,1,FALSE,Y,FALSE,TRUE,N
1006795,"Gina McMurtrey Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,736.5,204.0,2,1,FALSE,Y,FALSE,TRUE,N
1024354,Madelyn Terbell Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,5263.2,200.0,2,0,FALSE,Y,FALSE,TRUE,N
1019330,Ashley Bongo Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,165.6,188.1,1,1,FALSE,Y,FALSE,TRUE,N
1036574,Teton Valley Interiors,DESIGN,DESIGN_FIRM,Group 3 High Potential,Territory Realignment,0.0,180.0,0,1,TRUE,N,FALSE,FALSE,N
1024664,Nida Risto Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,19366.04,175.0,1,0,FALSE,Y,FALSE,TRUE,N
1019741,Adornments Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,820.0,175.0,1,0,FALSE,Y,FALSE,TRUE,N
1027340,Suzanne Leigh Decor,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,2564.03,175.0,5,1,FALSE,Y,FALSE,TRUE,N
1036723,Cari Berg Interior Design,DESIGN,DESIGN_FIRM,Group 3 High Potential,Territory Realignment,0.0,170.0,0,1,TRUE,N,FALSE,FALSE,N
1021602,South Mountain Company,DESIGN,ARCHITECT_BUILDER,Group 3 Medium Potential,Floor Removal - Active,0.0,160.0,0,2,FALSE,Y,FALSE,TRUE,N
1036711,Haus Solis Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Territory Realignment,0.0,150.0,0,1,TRUE,N,FALSE,FALSE,N
1037188,Gold Sparrow Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Territory Realignment,0.0,140.0,0,1,TRUE,N,FALSE,FALSE,N
1003945,"Amberleaf, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,0.0,125.0,0,0,FALSE,Y,FALSE,TRUE,N
1019871,Kremer & Daughter,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,0.0,111.0,0,1,FALSE,Y,FALSE,TRUE,N
1023570,LVR-Studios,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,0.0,100.0,0,0,FALSE,Y,FALSE,TRUE,N
1015579,Shannon Weller Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,2109.0,94.0,4,1,FALSE,Y,FALSE,TRUE,N
1036282,Lori Fienberg Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Territory Realignment,0.0,90.0,0,1,TRUE,N,FALSE,FALSE,N
1024556,L&S Design Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,3603.0,75.0,1,1,FALSE,Y,FALSE,TRUE,N
1018560,HLC Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,2390.0,75.0,2,0,FALSE,Y,FALSE,TRUE,N
1021539,Erica Guillette Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,0.0,68.0,0,1,FALSE,Y,FALSE,TRUE,N
1022102,McCoy Design Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,Floor Removal - Active,11095.0,50.0,3,2,FALSE,Y,FALSE,TRUE,N
1001246,Venue,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,950.0,50.0,1,0,FALSE,Y,FALSE,TRUE,N
1025312,Pellegrini Design LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,2400.0,50.0,1,0,FALSE,Y,FALSE,TRUE,N
1036855,Rae Design Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Territory Realignment,0.0,43.0,0,1,TRUE,N,FALSE,FALSE,N
1000272,Rug Merchant (MA),RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Territory Realignment,2775.0,34.7,4,0,FALSE,N,FALSE,FALSE,N
1016578,JENNIFER CAVORSI DESIGN,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,52.5,25.0,1,0,FALSE,Y,FALSE,TRUE,N
1024762,Jardins International Inc.,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,1235.0,25.0,1,0,FALSE,Y,FALSE,TRUE,N
1036126,WK Designs LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Territory Realignment,0.0,25.0,0,0,TRUE,N,FALSE,FALSE,N
1024742,"S Interior Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,3299.5,25.0,2,0,FALSE,Y,FALSE,TRUE,N
1035992,Layden Home & Design,Design,Independent Designer,Group 3 Low Potential,Floor Removal - Dormant,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,Y
1036002,Muse Interiors,Design,Design Firm,Group 3 Low Potential,Floor Removal - Dormant,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,Y
1036005,L J Designs,Design,Independent Designer,Group 3 Low Potential,Floor Removal - Dormant,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,Y
1036037,Warren and Company interior architecture & design,Design,Independent Designer,Group 3 Low Potential,Floor Removal - Dormant,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,Y
1036045,ADEsign Story,Design,Independent Designer,Group 3 Low Potential,Floor Removal - Dormant,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,Y
1036124,Continental Design,Design,Independent Designer,Group 3 Low Potential,Floor Removal - Dormant,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,Y
1036131,"Fountainview Mansion, LLC",Design,Independent Designer,Group 3 Low Potential,Floor Removal - Dormant,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,Y
1001739,Window Scene,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1001968,Dalton Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,2502.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1002127,Coleen Rider,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1002928,Living Concepts and Design Studio,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,50.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1002990,"Melissa Rowe Interiors, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1003000,Lisa Oberst Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1003004,Details Interior Design (CA),DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,240.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1003097,Genoveve Serge Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,952.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1003111,Tarra Vizenor Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,1399.1,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1003332,Miranda Nance Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1003480,Dk Urban Living,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1018757,Cole Alexander Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,7927.0,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1004098,Stiles Fischer Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,3883.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1004174,Just Add Color,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1006063,JAB Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,12.5,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1006286,Equilibrium,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,5565.76,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1006374,"Leonora Mahle, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,1265.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1006439,Gleissner Development,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,275.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1006950,Alix Houghton - Favorite Ltd,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1007156,Jeneration Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1004774,Taylor Greenwalt Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1004932,"Malia Design, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1004978,Lauren Jacobsen Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1005112,SKJ INTERIORS,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1005146,Mandarina Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1005161,Obvious Flair,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,1875.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1001278,Design Expressions,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1008029,Nancy Boughton,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,1400.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1008088,"LUKHU, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1008231,Jamie Keskin,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,301.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1008294,Gordon Design Group,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,100.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1008513,JG Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1008562,Shea Bryars Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1008739,Chartwell Design Group,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,1790.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1008906,Mayfair South,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1002992,SS Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1005588,Elizabeth Elliott Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,4225.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1005701,Maurice Gadson Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1005840,"Inside Matters Design Services, Inc.",DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1005877,"Jean Horn Interiors, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,548.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1005909,"Little Crown Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,345.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1005910,Soul Interiors Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,1629.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1006010,Chateau 310,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,475.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1009826,JB Sides Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1009827,Cathy Kert Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1009846,"Sage Design Group, Inc.",DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1009954,Brooke Gardner Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1009959,Alie Waldman Home,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1010041,Ally Marks Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1010075,Revival Flat,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,1368.5,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1010224,"Refine Studios, LLC",DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,1123.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1010247,Studio Kenna,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1007276,Lulu Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,247.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1007405,Katie Kirby Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1007406,Rowan House Antiques and Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,2314.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1007697,"Latham Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1007767,Designs By Karon,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1007797,Bodega,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1007977,Himes Miller Design,DESIGN,ARCHITECT_BUILDER,Group 3 Low Potential,Floor Removal - Active,344.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1027285,A Curated World,Retail,Single location,Group 3 Low Potential,Territory Realignment,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1035059,King Flooring Carpet Workroom Inc.,Retail,Single location,Group 3 Low Potential,Territory Realignment,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1036232,Randy Roper Interiors Inc.,Retail,Single location,Group 3 Low Potential,Territory Realignment,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1036641,Gold Mountain Gallery,Retail,Multiple locations,Group 3 Low Potential,Territory Realignment,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1036868,The Wright Design Co,Retail,Single location,Group 3 Low Potential,Territory Realignment,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1000275,Wingate Limited,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,595.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1000535,Scrimshaws Ltd.,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1000877,"Cds Designs, Inc",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1009114,Eco Three,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1009137,AM Designs (AL),DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,510.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1009340,JAK Designs LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1009413,"Maison Blue Design Group, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,1588.5,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1009431,"Adorn Interiors, LLC",DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,3235.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1009592,Kira Vath Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1011322,Revival Market,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1011395,"GH Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,220.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1011433,"Lantana Design Studio, LLC",DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1026928,William Graper Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,9101.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1011714,Kelly McGuill Home,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1011823,"Pique Design, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,528.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1011951,Amber Nicole Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Floor Removal - Active,2715.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1037464,Avatar Design Studio,DESIGN,DESIGN_FIRM,Group 3 High Potential,Territory Realignment,0.0,0.0,0,1,TRUE,N,FALSE,FALSE,N
