Rep Detail Report V2: Wesley Hood,,,,,,,,,,,,,,,
Generated: 2025-12-22 16:14:38,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Before_Accounts,Before_SF_Ex_BI,Before_Rev_2024,Before_Rev_2025,Accounts_Moved_In,Accounts_Moved_Out,Net_Account_Change,Account_Change_Pct,Rev_Moved_In,Rev_Moved_Out,Net_Rev_Change,Revenue_Change_Pct,After_Accounts,After_Rev_2025,Floor_Exception_Accounts,Floor_Exception_Rev,SF_Ex_BI_Accounts,Zero_Rev_Accounts,Zero_Rev_New_2025,Accounts_Redirected_Territory,Rev_Redirected_Territory,Accounts_Redirected_Floor_Active,Rev_Redirected_Floor_Active,Accounts_Redirected_Floor_Dormant,Rev_Redirected_Floor_Dormant
723,49,2390069.19,2198108.3,216,661,-445,-61.55,1059648.75,1718372.68,-658723.93,-29.97,278,1539384.37,1,0.0,0,45,29,214,1569464.74,406,148907.94,41,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
,Accounts,Revenue,Exceptions,Removed,,,,,,,,,,
Group 1 High Potential: ,8,223304.21,0,0,,,,,,,,,,
Group 1 Medium Potential: ,4,95711.18,0,0,,,,,,,,,,
Group 2 High Potential: ,56,407977.12,0,0,,,,,,,,,,
Group 2 Medium Potential: ,120,757962.68,0,0,,,,,,,,,,
Group 2 Low Potential: ,5,15347.15,0,0,,,,,,,,,,
Group 3 High Potential: ,62,35324.43,0,0,,,,,,,,,,
Group 3 Medium Potential: ,3,4238.4,0,0,,,,,,,,,,
Group 3 Low Potential: ,20,-480.8,1,1,,,,,,,,,,
Totals,278,1539384.37,1,0,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 12 accounts | $319015.39 revenue,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1036751,HELEN YI DESIGN,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1036961,Oliver Design LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1036260,Annie Staley Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1036691,Thea Lane Home/Miller Lane Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1036971,AWH Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1036996,Residential Interior Designer,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1000305,Jim Wilson Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,-6.8,0,0,FALSE,N,FALSE,FALSE,N
1008519,St John's Antiques and Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,12320.0,-2560.0,2,6,FALSE,N,FALSE,FALSE,N
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - FLOOR EXCEPTIONS: 1 accounts | $0.00 revenue,,,,,,,,,,,,,,,
(BTF='Y' but account stayed with original rep - EXCEPTION MADE),,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1011849,International Design Inc.,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,35775.3,0.0,5,0,FALSE,Y,TRUE,FALSE,N
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
REDIRECTED - SUMMARY: 661 total accounts,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Redirect_Category,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1019956,Felber Home Furnishings & Decor,RETAIL,SINGLE_LOCATION,Group 1 High Potential,Territory Realignment,43869.7,225234.39,13,189,FALSE,N,FALSE,FALSE,N
1014899,Annabode,DESIGN,DESIGN_FIRM,Group 1 High Potential,Territory Realignment,19053.24,46565.66,12,6,FALSE,N,FALSE,FALSE,N
1019308,Bellwether Design and Interiors,DESIGN,DESIGN_FIRM,Group 1 High Potential,Territory Realignment,11741.8,45620.0,11,14,FALSE,N,FALSE,FALSE,N
1021447,Studio 21,DESIGN,DESIGNER_INDEPENDENT,Group 1 High Potential,Territory Realignment,9737.5,37016.69,7,17,FALSE,N,FALSE,FALSE,N
1001394,Rowe Furniture,RETAIL,SINGLE_LOCATION,Group 1 Medium Potential,Territory Realignment,16493.0,34910.5,4,8,FALSE,N,FALSE,FALSE,N
1016896,Kit Designs,DESIGN,DESIGNER_INDEPENDENT,Group 1 High Potential,Territory Realignment,998.0,33678.44,4,10,FALSE,N,FALSE,FALSE,N
1014336,Grace Home Decor,DESIGN,DESIGNER_INDEPENDENT,Group 1 High Potential,Territory Realignment,39790.8,31732.09,58,57,FALSE,N,FALSE,FALSE,N
1014093,Southernite Interiors,DESIGN,DESIGN_FIRM,Group 1 High Potential,Territory Realignment,15464.85,25785.0,23,19,FALSE,N,FALSE,FALSE,N
1023575,Refreshed Spaces,DESIGN,DESIGN_FIRM,Group 1 Medium Potential,Territory Realignment,47967.95,23775.46,44,11,FALSE,N,FALSE,FALSE,N
1020644,Old Point Design,DESIGN,DESIGNER_INDEPENDENT,Group 1 High Potential,Territory Realignment,9743.9,23083.0,7,6,FALSE,N,FALSE,FALSE,N
1016256,Pure Indigo LLC,DESIGN,DESIGN_FIRM,Group 1 High Potential,Territory Realignment,16766.7,22012.12,12,11,FALSE,N,FALSE,FALSE,N
1020016,Decorated Designs,DESIGN,DESIGNER_INDEPENDENT,Group 1 High Potential,Territory Realignment,16843.7,20904.57,8,15,FALSE,N,FALSE,FALSE,N
1008595,"Tonic Design Studio, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 1 High Potential,Territory Realignment,1678.0,20586.0,2,6,FALSE,N,FALSE,FALSE,N
1021389,"Crystal Corder Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 1 Medium Potential,Territory Realignment,19821.0,19940.8,7,8,FALSE,N,FALSE,FALSE,N
1013145,Angela Voyles Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 1 High Potential,Territory Realignment,5410.0,19570.3,4,17,FALSE,N,FALSE,FALSE,N
1018900,Linda MacArthur Home,DESIGN,DESIGN_FIRM,Group 1 High Potential,Territory Realignment,26020.4,18684.35,14,10,FALSE,N,FALSE,FALSE,N
1013731,Seventh Bixel,DESIGN,DESIGNER_INDEPENDENT,Group 1 Medium Potential,Territory Realignment,13562.0,18228.03,5,4,FALSE,N,FALSE,FALSE,N
1018963,Bend The Trend,RETAIL,SINGLE_LOCATION,Group 1 High Potential,Territory Realignment,6237.2,18203.0,5,17,FALSE,N,FALSE,FALSE,N
1008572,Rite at Home,RETAIL,SINGLE_LOCATION,Group 2 High Potential,Territory Realignment,7452.0,17845.5,13,22,FALSE,N,FALSE,FALSE,N
1025032,Interiors by Erin,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,17889.0,17693.6,12,13,FALSE,N,FALSE,FALSE,N
1024803,Natalie Crosby Consulting,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,11423.62,16968.0,10,12,FALSE,N,FALSE,FALSE,N
1035139,Design and Curations,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,0.0,16754.4,0,22,FALSE,N,FALSE,FALSE,N
1015441,Aimee Lee Kinsiess Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,16187.5,15439.5,18,6,FALSE,N,FALSE,FALSE,N
1018226,Rachael Bell Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,54345.31,15127.41,20,13,FALSE,N,FALSE,FALSE,N
1013546,Tiffany Rene Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,14597.38,0,10,FALSE,N,FALSE,FALSE,N
1018059,Embellishments (GA),DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,14213.0,0,4,FALSE,N,FALSE,FALSE,N
1016865,j witzel interior design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,3330.0,14094.46,2,2,FALSE,N,FALSE,FALSE,N
1023395,Selena Lewis Design llc,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,18879.5,13726.7,17,15,FALSE,N,FALSE,FALSE,N
1019523,Kristin Hoots Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,13195.5,0,4,FALSE,N,FALSE,FALSE,N
1024999,Abbey Hall Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,4769.53,12074.2,4,2,FALSE,N,FALSE,FALSE,N
1006185,John Glosson dba JandD Designs,RETAIL,SINGLE_LOCATION,Group 2 High Potential,Territory Realignment,3636.0,11788.0,2,7,FALSE,N,FALSE,FALSE,N
1018269,Elle Du Monde Llc,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,25302.99,11427.0,13,17,FALSE,N,FALSE,FALSE,N
1014033,Interiors by Keva Inc,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,3950.0,10855.0,3,3,FALSE,N,FALSE,FALSE,N
1008881,"Jane Goetz Interior Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,26004.0,10580.8,8,4,FALSE,N,FALSE,FALSE,N
1015582,RW Design & Exchange,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,13214.0,10425.0,16,16,FALSE,N,FALSE,FALSE,N
1024155,Benton Parker Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,4875.0,10072.5,2,6,FALSE,N,FALSE,FALSE,N
1010426,"Accentrics Design, Ltd.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,18958.0,10043.0,9,11,FALSE,N,FALSE,FALSE,N
1024000,J.Bernard Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,3981.4,9708.2,6,9,FALSE,N,FALSE,FALSE,N
1035964,Blu & Riley Home,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,9659.5,0,10,TRUE,N,FALSE,FALSE,N
1015787,M. Crisler Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,14130.0,9548.0,4,5,FALSE,N,FALSE,FALSE,N
1027025,Brubakers Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,3419.0,9463.0,9,16,FALSE,N,FALSE,FALSE,N
1018396,Gina Sims Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,4472.0,9419.0,9,7,FALSE,N,FALSE,FALSE,N
1013209,Fox Hill Interior Designs,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,15078.0,9066.0,13,9,FALSE,N,FALSE,FALSE,N
1024871,Cavalli Art | Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,8898.05,0,7,FALSE,N,FALSE,FALSE,N
1034805,"Highland Home Design Company, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1057.0,8661.75,1,8,FALSE,N,FALSE,FALSE,N
1012216,Design South,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,8864.1,8511.5,7,12,FALSE,N,FALSE,FALSE,N
1017610,Interior Design By S&S,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,2715.0,8475.0,3,5,FALSE,N,FALSE,FALSE,N
1017950,Design By DuBois,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,5206.8,8407.65,3,4,FALSE,N,FALSE,FALSE,N
1019914,Julie Brookshire,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,1157.0,8397.5,1,7,FALSE,N,FALSE,FALSE,N
1017700,Cecilia Walker Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,237.5,8395.0,1,2,FALSE,N,FALSE,FALSE,N
1015398,Truth and Co,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,53900.71,8378.72,12,11,FALSE,N,FALSE,FALSE,N
1014538,"Wright Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,6757.0,8098.0,1,3,FALSE,N,FALSE,FALSE,N
1014310,Suzanne Winston and Associates,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,Territory Realignment,14456.6,8050.0,13,4,FALSE,N,FALSE,FALSE,N
1011315,Level Design Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,6624.1,7893.7,7,7,FALSE,N,FALSE,FALSE,N
1026446,Deani Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,8129.0,7888.0,6,3,FALSE,N,FALSE,FALSE,N
1038107,Cecilia James Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,7737.4,0,9,TRUE,N,FALSE,FALSE,N
1018028,"J. Kalmes Designs, Inc., DBA Interiyours",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1391.0,7515.0,1,1,FALSE,N,FALSE,FALSE,N
1012952,Trillium Hill Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,988.0,7507.3,1,11,FALSE,N,FALSE,FALSE,N
1013398,Honey and Fitz,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,14138.0,7503.0,11,5,FALSE,N,FALSE,FALSE,N
1009643,Leah Bailey Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,5945.0,7400.0,2,2,FALSE,N,FALSE,FALSE,N
1004389,Studio Design Elements,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,16.2,7164.7,2,3,FALSE,N,FALSE,FALSE,N
1022171,Krywicki Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,174.0,7072.15,1,4,FALSE,N,FALSE,FALSE,N
1018426,Bethany Jones Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,8158.5,7029.0,8,8,FALSE,N,FALSE,FALSE,N
1018703,Beaumier Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,8850.57,6903.75,7,4,FALSE,N,FALSE,FALSE,N
1027983,"Reiner Design Group, LLC",DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,2395.0,6882.92,6,1,FALSE,N,FALSE,FALSE,N
1013645,Highgrove Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Low Potential,Territory Realignment,15283.5,6857.5,10,1,FALSE,N,FALSE,FALSE,N
1003687,"Three Little Dogs Interiors, Inc.",RETAIL,SINGLE_LOCATION,Group 2 High Potential,Territory Realignment,1877.0,6605.4,4,6,FALSE,N,FALSE,FALSE,N
1015747,Fuller Inc.,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,6590.0,6365.0,3,4,FALSE,N,FALSE,FALSE,N
1011477,Lori May Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,9038.32,6354.48,7,2,FALSE,N,FALSE,FALSE,N
1025880,SBS Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,2646.0,6288.1,6,10,FALSE,N,FALSE,FALSE,N
1013441,"KALA Designs, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,7306.8,6263.0,2,7,FALSE,N,FALSE,FALSE,N
1000422,Postcard From Paris,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,8092.84,5993.64,8,5,FALSE,N,FALSE,FALSE,N
1024585,Duffy Scott Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,8240.0,5974.44,3,4,FALSE,N,FALSE,FALSE,N
1012564,Shimley Reynolds Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,5134.0,5816.0,3,2,FALSE,N,FALSE,FALSE,N
1005318,"Construction By Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,8830.0,5682.0,2,3,FALSE,N,FALSE,FALSE,N
1009267,DIXONRYE,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,1320.0,5625.0,1,3,FALSE,N,FALSE,FALSE,N
1023325,Lina Norell Designs LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,14342.0,5625.0,13,9,FALSE,N,FALSE,FALSE,N
1014873,Kate MacPherson Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,2058.0,5532.64,2,4,FALSE,N,FALSE,FALSE,N
1014480,Beth Meyer Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,7573.0,5417.0,6,1,FALSE,N,FALSE,FALSE,N
1017370,WHITLEY & CO INTERIOR DESIGN,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,4755.5,5377.0,2,5,FALSE,N,FALSE,FALSE,N
1037021,Studio Black Oak,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,5325.0,0,2,TRUE,N,FALSE,FALSE,N
1013738,Wolf Design Group,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,3607.0,5251.0,1,3,FALSE,N,FALSE,FALSE,N
1026459,Sarah Bowman Spaces,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,525.0,5247.0,1,3,FALSE,N,FALSE,FALSE,N
1021736,Millard LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,5159.0,1,1,FALSE,N,FALSE,FALSE,N
1013705,Robin Rains Interior Design LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,1841.0,5112.76,1,3,FALSE,N,FALSE,FALSE,N
1016902,Pineapple House Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,5295.0,5090.0,2,1,FALSE,N,FALSE,FALSE,N
1015597,New South Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,5015.0,0,4,FALSE,N,FALSE,FALSE,N
1013618,Eve and Staron Studio,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,0.0,5007.36,1,0,FALSE,N,FALSE,FALSE,N
1036886,Flourish Collaborative,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,4980.0,0,2,TRUE,N,FALSE,FALSE,N
1008119,Interior Solutions,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,697.5,4910.0,1,2,FALSE,N,FALSE,FALSE,N
1020100,Laura Sears Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,10155.0,4907.0,9,6,FALSE,N,FALSE,FALSE,N
1023642,White Dunes Interiors and Consulting,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,4851.0,0,5,FALSE,N,FALSE,FALSE,N
1018450,Tish Mills Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,4849.0,0,3,FALSE,N,FALSE,FALSE,N
1013945,Bryant Park Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,1995.0,4835.0,1,2,FALSE,N,FALSE,FALSE,N
1018547,Olive Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,1431.0,4790.0,1,1,FALSE,N,FALSE,FALSE,N
1014691,Blair's Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,14991.5,4774.7,9,8,FALSE,N,FALSE,FALSE,N
1003989,"It's the Little Things, LLC d/ba Spruce Interiors",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,12040.8,4770.0,14,10,FALSE,N,FALSE,FALSE,N
1013416,"Found Design Studio, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,4086.6,4694.92,2,4,FALSE,N,FALSE,FALSE,N
1018319,AHR Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,9465.0,4685.0,5,5,FALSE,N,FALSE,FALSE,N
1013675,Elisabeth Paulson Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,24524.85,4670.5,16,4,FALSE,N,FALSE,FALSE,N
1024870,Michelle Payne Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,15332.0,4625.0,8,3,FALSE,N,FALSE,FALSE,N
1014320,Studio Entourage LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,4575.0,0,2,FALSE,N,FALSE,FALSE,N
1015727,S. Mazzi Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,5250.0,4515.0,1,4,FALSE,N,FALSE,FALSE,N
1035381,Simply At Home Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,99.0,4418.0,3,1,FALSE,N,FALSE,FALSE,N
1027220,Savannah College of Art and Design,DESIGN,ARCHITECT_BUILDER,Group 2 Medium Potential,Territory Realignment,4632.0,4358.0,2,5,FALSE,N,FALSE,FALSE,N
1018037,Paull Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,13462.89,4342.0,10,2,FALSE,N,FALSE,FALSE,N
1007388,Rose Quartz Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,1526.0,4277.1,3,4,FALSE,N,FALSE,FALSE,N
1036352,Craft Interiors(GA),DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,0.0,4275.0,0,3,TRUE,N,FALSE,FALSE,N
1022625,White November Studio,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1485.0,4266.0,2,5,FALSE,N,FALSE,FALSE,N
1013917,Andria Fromm Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,2300.0,4258.0,2,4,FALSE,N,FALSE,FALSE,N
1013914,Parlay Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,4220.0,0,1,FALSE,N,FALSE,FALSE,N
1012660,Minhnuyet Hardy Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,25.0,4087.5,0,7,FALSE,N,FALSE,FALSE,N
1010018,"MCM Design, LLC",DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,1169.0,4048.5,1,6,FALSE,N,FALSE,FALSE,N
1018990,David Wesley Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,13717.3,4022.48,14,9,FALSE,N,FALSE,FALSE,N
1037038,Robin Burnett Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,3995.0,0,1,TRUE,N,FALSE,FALSE,N
1021766,Regina Bacon Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,6459.0,3899.0,3,4,FALSE,N,FALSE,FALSE,N
1005077,Magnolia Interiors (GA),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,3034.0,3824.6,6,10,FALSE,N,FALSE,FALSE,N
1019823,Elizabeth Godwin Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,154.0,3819.0,1,5,FALSE,N,FALSE,FALSE,N
1013863,Studio 7 Design Group,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,2649.0,3794.0,2,2,FALSE,N,FALSE,FALSE,N
1014820,Home in Harmony (MA),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,4896.0,3784.7,3,2,FALSE,N,FALSE,FALSE,N
1018344,ROOK AND DASH,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,9625.0,3756.0,1,2,FALSE,N,FALSE,FALSE,N
1013025,White Dog Home,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,1110.0,3728.9,2,2,FALSE,N,FALSE,FALSE,N
1014645,Studio Vocaire Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,3341.73,3673.46,8,4,FALSE,N,FALSE,FALSE,N
1023409,Andrea Lloyd Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Low Potential,Territory Realignment,3689.0,3633.0,2,2,FALSE,N,FALSE,FALSE,N
1001116,Red Bird Trading and Realty Corp,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,11883.5,3615.0,8,7,FALSE,N,FALSE,FALSE,N
1017094,Calvert Dean Design LLC DBA Lily Brown Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,5097.5,3548.0,4,4,FALSE,N,FALSE,FALSE,N
1010242,Walter Mazzanti Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,955.0,3548.0,1,4,FALSE,N,FALSE,FALSE,N
1023433,MMC Remodelling,DESIGN,ARCHITECT_BUILDER,Group 2 Medium Potential,Territory Realignment,2200.0,3460.0,1,2,FALSE,N,FALSE,FALSE,N
1017629,Occupy Home Decor,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1813.0,3375.63,4,4,FALSE,N,FALSE,FALSE,N
1021527,Cloch Group,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1363.0,3366.0,4,3,FALSE,N,FALSE,FALSE,N
1000661,Prosource Wholesale Floorcovering,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,0.0,3335.0,0,1,FALSE,N,FALSE,FALSE,N
1023767,Couture House,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,0.0,3330.0,0,1,FALSE,N,FALSE,FALSE,N
1026741,Designer Resource Inc South,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,11617.6,3288.0,4,1,FALSE,N,FALSE,FALSE,N
