Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Assigned_Rep_Name,Final_Rep_Name,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1006574,"D DePerro Design, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,1410.0,8250.0,2,5,FALSE,N,FALSE,FALSE,N
1024419,Breakwater Home Fashions Inc,RETAIL,SINGLE_LOCATION,Group 2 High Potential,David Glassman,David Glassman,2247.0,8219.0,4,11,FALSE,N,FALSE,FALSE,N
1001714,Wood N' Rugs,RETAIL,SINGLE_LOCATION,Group 2 High Potential,David Glassman,David Glassman,1212.0,8207.99,6,6,FALSE,N,FALSE,FALSE,N
1011221,"Bianca Boie Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,0.0,8080.0,0,2,FALSE,N,FALSE,FALSE,N
1017960,L Hamilton & Company Dwell,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,10655.0,8047.5,11,6,FALSE,N,FALSE,FALSE,N
1000741,Retro Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,25950.0,7879.5,25,12,FALSE,N,FALSE,FALSE,N
1011430,McKinlay Rose Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,6137.0,7850.0,5,6,FALSE,N,FALSE,FALSE,N
1007244,Browns Interior Design Showroom,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,25803.32,7833.8,26,7,FALSE,N,FALSE,FALSE,N
1014211,"Allyson Runnels Interiors, Inc",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,20353.55,7795.0,10,5,FALSE,N,FALSE,FALSE,N
1025415,Dune Amelia LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,1146.0,7758.0,1,1,FALSE,N,FALSE,FALSE,N
1027784,International Design Source,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,David Glassman,David Glassman,1405.0,7633.0,2,9,FALSE,N,FALSE,FALSE,N
1010410,"Noland Lowell Interiors, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,2866.1,7566.85,6,2,FALSE,N,FALSE,FALSE,N
1020538,"Re+Forma Architecture, LLC",DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,0.0,7566.37,0,7,FALSE,N,FALSE,FALSE,N
1017386,Dwayne Bergmann LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,6082.14,7546.32,16,1,FALSE,N,FALSE,FALSE,N
1022091,Imiak Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,0.0,7545.0,0,4,FALSE,N,FALSE,FALSE,N
1011410,Angela Fine Furnishings,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,22888.0,7472.0,11,6,FALSE,N,FALSE,FALSE,N
1002603,"Newell Design, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,11285.14,7466.3,5,6,FALSE,N,FALSE,FALSE,N
1017154,Eralyn Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,4631.24,7416.2,5,4,FALSE,N,FALSE,FALSE,N
1014153,Everything Cool LLC,RETAIL,SINGLE_LOCATION,Group 2 High Potential,David Glassman,David Glassman,5096.0,7368.7,12,14,FALSE,N,FALSE,FALSE,N
1014884,"Andrea Noel Designs, LLC dba Motivo Home",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,7515.0,7325.0,1,3,FALSE,N,FALSE,FALSE,N
1011409,Coastal Furniture and Accessories,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,9250.5,7320.15,24,18,FALSE,N,FALSE,FALSE,N
1010255,Albany Associates,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,0.0,7307.2,0,8,FALSE,N,FALSE,FALSE,N
1000827,"Foxy Rug Galleria, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,0.0,7296.04,0,12,FALSE,N,FALSE,FALSE,N
1023740,SKÃ–N Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,6936.0,7237.0,3,1,FALSE,N,FALSE,FALSE,N
1014283,Mead Design LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,4623.0,7190.0,5,4,FALSE,N,FALSE,FALSE,N
1010511,Ashley Gaughan Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,607.5,7111.8,1,2,FALSE,N,FALSE,FALSE,N
1016670,Cottage and Loft Interior Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,8035.0,7042.0,9,2,FALSE,N,FALSE,FALSE,N
1017584,Jennifer Ribek Inc.,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,1566.0,6932.1,2,2,FALSE,N,FALSE,FALSE,N
1004130,Nest Interior Design,RETAIL,SINGLE_LOCATION,Group 2 High Potential,David Glassman,David Glassman,6857.0,6836.8,9,6,FALSE,N,FALSE,FALSE,N
1011750,"Dezinertonie,LLC - Decorating Den",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,4613.0,6701.0,3,3,FALSE,N,FALSE,FALSE,N
1020074,Brooke Williams Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,David Glassman,David Glassman,3768.5,6694.0,8,7,FALSE,N,FALSE,FALSE,N
1023890,"1205 Design Studio, Inc",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,581.0,6622.75,1,2,FALSE,N,FALSE,FALSE,N
1023396,Vesta Home / Showroom Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,1031.2,6615.0,2,3,FALSE,N,FALSE,FALSE,N
1015745,Leigh Wright Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,0.0,6575.0,0,2,FALSE,N,FALSE,FALSE,N
1022747,Becca Reynolds interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,3571.0,6551.64,4,1,FALSE,N,FALSE,FALSE,N
1002358,Kelly Collective Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,11726.8,6478.0,15,3,FALSE,N,FALSE,FALSE,N
1006432,Sally A Trout ASID,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,1003.44,6206.7,2,1,FALSE,N,FALSE,FALSE,N
1006646,West Home Collection,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,887.0,6108.0,1,4,FALSE,N,FALSE,FALSE,N
1021369,HONORS INTERIORS LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,3940.0,6068.4,5,4,FALSE,N,FALSE,FALSE,N
1017148,Pecky,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,15076.0,6053.0,5,5,FALSE,N,FALSE,FALSE,N
1020487,Crespo Design Group,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,8904.9,6020.14,3,5,FALSE,N,FALSE,FALSE,N
1015096,LaVerne Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,David Glassman,David Glassman,1262.0,6001.27,1,6,FALSE,N,FALSE,FALSE,N
1018139,ASD PROCUREMENT LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,0.0,5932.0,0,10,FALSE,N,FALSE,FALSE,N
1018805,"LjA Designs, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,2882.5,5912.0,4,2,FALSE,N,FALSE,FALSE,N
1001439,Gallery South,RETAIL,SINGLE_LOCATION,Group 2 High Potential,David Glassman,David Glassman,0.0,5875.5,0,3,FALSE,N,FALSE,FALSE,N
1007505,Simplicity Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,David Glassman,David Glassman,4093.0,5787.7,2,5,FALSE,N,FALSE,FALSE,N
1022806,Edge Cabinetry & Interiors LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,2982.0,5766.0,1,5,FALSE,N,FALSE,FALSE,N
1024011,Sundial Design Co.,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,1052.63,5681.25,2,1,FALSE,N,FALSE,FALSE,N
1001153,Sarasota Chic,DESIGN,DESIGN_FIRM,Group 2 Low Potential,David Glassman,David Glassman,12330.0,5680.0,17,10,FALSE,N,FALSE,FALSE,N
1023915,Hajarie Home,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,David Glassman,David Glassman,0.0,5567.0,0,1,TRUE,N,FALSE,FALSE,N
1005722,Inspirations Furniture and Decor,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,1370.0,5446.0,3,9,FALSE,N,FALSE,FALSE,N
1006500,"Cabana 15 Furniture, LLC",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,5557.0,5419.6,7,4,FALSE,N,FALSE,FALSE,N
1023119,Connelly & Co. Studio,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,0.0,5385.0,0,1,FALSE,N,FALSE,FALSE,N
1021936,Lorivettodesign,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,15123.0,5376.5,7,3,FALSE,N,FALSE,FALSE,N
1036928,"Builderiors, Inc.",DESIGN,ARCHITECT_BUILDER,Group 2 High Potential,David Glassman,David Glassman,0.0,5301.0,0,5,TRUE,N,FALSE,FALSE,N
1001549,Rhett Alexander,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,3073.0,5210.0,4,10,FALSE,N,FALSE,FALSE,N
1021869,Crystal Design Co.,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,17.5,5170.0,0,3,FALSE,N,FALSE,FALSE,N
1017263,Oak & Linen Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,7379.0,5153.0,4,2,FALSE,N,FALSE,FALSE,N
1006297,The Design Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,5185.0,5109.0,3,5,FALSE,N,FALSE,FALSE,N
1025081,Elegant Outdoor Living,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,David Glassman,David Glassman,6166.0,5098.88,10,6,FALSE,N,FALSE,FALSE,N
1016333,Maritza Capiro Designs Corp,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,0.0,5096.0,0,3,FALSE,N,FALSE,FALSE,N
1014117,Venice Lighting Company,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,4031.0,5083.0,6,10,FALSE,N,FALSE,FALSE,N
1001079,Linen Coast Home and Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,1080.0,5039.72,1,4,FALSE,N,FALSE,FALSE,N
1023974,Kane Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,11793.05,5036.4,12,8,FALSE,N,FALSE,FALSE,N
1024174,Lotus and Lagoon Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,4155.0,4982.32,6,6,FALSE,N,FALSE,FALSE,N
1009527,Terri's Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,8936.0,4979.5,8,5,FALSE,N,FALSE,FALSE,N
1018252,ENVIRONMENTAL INTERIORS DESIGN STUDIO LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,0.0,4859.0,0,1,FALSE,N,FALSE,FALSE,N
1025033,Kaelyn Schmidt Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,20424.6,4844.0,8,4,FALSE,N,FALSE,FALSE,N
1027877,Starr Sanford Design,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,870.0,4798.6,1,6,FALSE,N,FALSE,FALSE,N
1011246,Mercedes Lavalla - Decorating Den,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,0.0,4795.0,0,3,FALSE,N,FALSE,FALSE,N
1021380,Architecture Joyce Owens,DESIGN,ARCHITECT_BUILDER,Group 2 Medium Potential,David Glassman,David Glassman,14156.5,4786.0,4,4,FALSE,N,FALSE,FALSE,N
1012624,Blu Home and Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,8275.0,4605.0,6,3,FALSE,N,FALSE,FALSE,N
1018604,Exclusive Flooring Collection,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,1170.0,4550.0,1,1,FALSE,N,FALSE,FALSE,N
1024306,Brooke Dailey Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,4105.0,4522.12,7,4,FALSE,N,FALSE,FALSE,N
1012095,Natasha Pereira Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,2658.0,4509.0,3,2,FALSE,N,FALSE,FALSE,N
1016185,The Habitat Collective,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,8981.0,4498.86,5,5,FALSE,N,FALSE,FALSE,N
1020099,Lime and the Coconuts LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,0.0,4477.0,0,4,FALSE,N,FALSE,FALSE,N
1025041,Romanza Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,17205.58,4441.0,5,3,FALSE,N,FALSE,FALSE,N
1001101,Sunshine Furniture,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,6255.0,4425.0,4,5,FALSE,N,FALSE,FALSE,N
1022317,"Design South of Ponte Vedra, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,9324.0,4405.0,5,3,FALSE,N,FALSE,FALSE,N
1014543,"Marco Home, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,27547.2,4385.6,11,8,FALSE,N,FALSE,FALSE,N
1011019,"Comodino, LLC dba 2id",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,14533.0,4314.1,7,4,FALSE,N,FALSE,FALSE,N
1001838,Anastasia Design Group,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,1285.0,4280.0,3,4,FALSE,N,FALSE,FALSE,N
1025148,Interiors by Casa Mia,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,5742.0,4243.0,4,2,FALSE,N,FALSE,FALSE,N
1016710,NIkki K Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,11247.42,4242.5,5,2,FALSE,N,FALSE,FALSE,N
1000764,"Castner And Castner, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,5550.0,4234.0,5,3,FALSE,N,FALSE,FALSE,N
1017461,Jennifer Lynn Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,14163.0,4172.26,10,2,FALSE,N,FALSE,FALSE,N
1011843,C Studio Interiors and Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,8240.41,4169.0,8,2,FALSE,N,FALSE,FALSE,N
1014864,Lillian Fernandez Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,1561.0,4150.42,1,1,FALSE,N,FALSE,FALSE,N
1009604,Being,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,0.0,4124.5,1,5,FALSE,N,FALSE,FALSE,N
1002400,"Kmh Design, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,8876.0,4119.0,4,3,FALSE,N,FALSE,FALSE,N
1013989,Byron Chandler Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,4956.5,4114.1,4,9,FALSE,N,FALSE,FALSE,N
1027192,KH Interior Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,0.0,4096.0,0,2,FALSE,N,FALSE,FALSE,N
1013796,Lundy Foxwood LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,8689.0,4079.0,6,3,FALSE,N,FALSE,FALSE,N
1009819,"Ansana Interior Design, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,12651.0,4016.1,5,3,FALSE,N,FALSE,FALSE,N
1002234,"Rug Island, LLC",RETAIL,SINGLE_LOCATION,Group 2 High Potential,David Glassman,David Glassman,1556.0,4013.93,5,2,FALSE,N,FALSE,FALSE,N
1038175,Pamaro shop,RETAIL,MULTIPLE_LOCATIONS,Group 2 High Potential,David Glassman,David Glassman,0.0,3980.0,0,5,TRUE,N,FALSE,FALSE,N
1014776,Donna Mancini Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,3931.5,3970.0,4,2,FALSE,N,FALSE,FALSE,N
1017277,AV Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,15943.57,3920.0,6,2,FALSE,N,FALSE,FALSE,N
1017176,KRM Design Group,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,579.0,3892.0,1,3,FALSE,N,FALSE,FALSE,N
1006635,Cheryl Scurlock Design - Decorating Den,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,11779.0,3878.68,7,6,FALSE,N,FALSE,FALSE,N
1018525,Emily Moss Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,3785.0,3870.0,4,3,FALSE,N,FALSE,FALSE,N
1026495,Madrigal Design Group LLC Decorating Den Inteirors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,0.0,3859.0,0,4,FALSE,N,FALSE,FALSE,N
1014216,Lacy Phillips Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,390.0,3855.0,2,3,FALSE,N,FALSE,FALSE,N
1016809,"Ganeaux Designs, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,0.0,3852.0,0,3,FALSE,N,FALSE,FALSE,N
1015374,J Turner & Co.,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,6764.0,3804.39,8,6,FALSE,N,FALSE,FALSE,N
1004057,Libby Baker Speight,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,2086.0,3699.0,3,5,FALSE,N,FALSE,FALSE,N
1013809,Plain and Fancy LLC - K Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,440.0,3671.89,1,6,FALSE,N,FALSE,FALSE,N
1023428,Nest Interiors Inc,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,27402.6,3638.38,8,4,FALSE,N,FALSE,FALSE,N
1012625,Full Circle Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,David Glassman,David Glassman,518.0,3547.1,2,5,FALSE,N,FALSE,FALSE,N
1008373,House of Hue LLC,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,6524.0,3535.0,10,4,FALSE,N,FALSE,FALSE,N
1015489,Galapo Group Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,-203.0,3531.0,4,3,FALSE,N,FALSE,FALSE,N
1038080,The Table and Chair Shop DBA CASUAL LIVING PATIO,RETAIL,SINGLE_LOCATION,Group 2 High Potential,David Glassman,David Glassman,0.0,3525.0,0,2,TRUE,N,FALSE,FALSE,N
1018704,Assure Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,10789.01,3504.0,11,2,FALSE,N,FALSE,FALSE,N
1021084,DePonto Designs LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,1628.0,3471.0,4,1,FALSE,N,FALSE,FALSE,N
1020081,JW Staging and Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,David Glassman,David Glassman,100.0,3430.0,0,3,FALSE,N,FALSE,FALSE,N
1011892,"SoBe Furniture, LLC",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,745.0,3395.0,3,6,FALSE,N,FALSE,FALSE,N
1004740,"Workscapes, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,3068.0,3345.0,0,3,FALSE,N,FALSE,FALSE,N
1011279,"DK Design and Consultants, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,7585.0,3334.0,3,2,FALSE,N,FALSE,FALSE,N
1001115,Kirchner Design dba Villa Decor and Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,17142.0,3310.5,9,3,FALSE,N,FALSE,FALSE,N
1024334,Interiors By Agostino's,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,11343.75,3308.0,6,4,FALSE,N,FALSE,FALSE,N
1023844,GPL Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,10416.0,3283.0,7,6,FALSE,N,FALSE,FALSE,N
1016728,Interiors by Design West,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,0.0,3281.0,0,1,TRUE,N,FALSE,FALSE,N
1000824,"Creative Interior Design, Inc. (FL)",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,10150.56,3269.0,9,6,FALSE,N,FALSE,FALSE,N
1001837,Carpet Boutique,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,7890.28,3251.6,5,2,FALSE,N,FALSE,FALSE,N
1019600,Amy Fox Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,1100.0,3165.0,0,1,FALSE,N,FALSE,FALSE,N
1016763,KJ Design Collective,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,2266.0,3080.0,3,2,FALSE,N,FALSE,FALSE,N
1000759,Smart Interiors Ii LLC,DESIGN,DESIGN_FIRM,Group 2 Low Potential,David Glassman,David Glassman,10127.0,3080.0,10,1,FALSE,N,FALSE,FALSE,N
1021667,Fresh Eyes Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,12451.0,3056.0,3,5,FALSE,N,FALSE,FALSE,N
1003284,Risa's Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,5741.0,3020.0,13,7,FALSE,N,FALSE,FALSE,N
1015865,Smart Places and Creative Environments,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,401.0,2999.5,1,4,FALSE,N,FALSE,FALSE,N
1024778,Teddy Devlin Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,725.0,2960.0,2,3,FALSE,N,FALSE,FALSE,N
1025087,Irina Iseson Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,0.0,2950.0,0,4,TRUE,N,FALSE,FALSE,N
1014969,"THE HOME PLACE I, LLC",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,66.6,2945.0,1,4,FALSE,N,FALSE,FALSE,N
1010803,Distinctive Interiors (FL),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,5756.0,2943.7,7,13,FALSE,N,FALSE,FALSE,N
1009895,NXG Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,4464.0,2943.0,2,3,FALSE,N,FALSE,FALSE,N
1022155,Wesnic,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,David Glassman,David Glassman,0.0,2930.6,0,1,FALSE,N,FALSE,FALSE,N
1022979,"Defined Interiors, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,500.0,2925.0,1,1,FALSE,N,FALSE,FALSE,N
1019639,"ZERO LATITUDE, INC.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,1322.5,2915.0,2,2,FALSE,N,FALSE,FALSE,N
1013907,Hibiscus Home Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,0.0,2909.0,0,4,FALSE,N,FALSE,FALSE,N
1024876,Studio Nido,DESIGN,DESIGN_FIRM,Group 2 High Potential,David Glassman,David Glassman,0.0,2894.8,0,3,FALSE,N,FALSE,FALSE,N
1022848,Cecelia Ford Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,860.0,2878.0,1,1,FALSE,N,FALSE,FALSE,N
1001814,Drallop LLC DBA BuyAreaRugs,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,David Glassman,David Glassman,5289.0,2871.67,20,12,FALSE,N,FALSE,FALSE,N
1010764,"Studio M, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,1007.0,2798.0,0,3,FALSE,N,FALSE,FALSE,N
1008004,"LDL Interiors, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,11560.0,2797.0,8,4,FALSE,N,FALSE,FALSE,N
1019815,Botanica International Inc,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,0.0,2784.0,1,0,FALSE,N,FALSE,FALSE,N
1020936,J. Kelly LLC DBA CarrierDesign Co.,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,6531.0,2744.32,3,7,FALSE,N,FALSE,FALSE,N
1015779,Coastal Home Staging and Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,0.0,2705.0,0,2,FALSE,N,FALSE,FALSE,N
1015995,Christina Lauren Designs Home,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,David Glassman,David Glassman,0.0,2695.0,0,3,FALSE,N,FALSE,FALSE,N
1001728,Constance Crosby Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,279.0,2675.0,1,2,FALSE,N,FALSE,FALSE,N
1021068,Chelsea Lane and Company,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,David Glassman,David Glassman,0.0,2651.0,0,2,FALSE,N,FALSE,FALSE,N
