Rep Detail Report V2: Enricus Coone,,,,,,,,,,,,,,,
Generated: 2025-12-21 17:43:58,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Total Accounts:,Total 2024 Revenue:,Total 2025 Revenue:,Accounts Moved In:,Revenue Moved In:,Floor Exceptions:,Floor Exception Rev:,SF ex BI Accounts:,SF ex BI Rev:,Zero Rev Accounts:,Zero Rev New 2025:,,,,,
611,3397995.4,648474.14,317,274066.0,2,0.0,0,0.0,286,31,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
,Accounts,Revenue,Exceptions,Removed,,,,,,,,,,
Group 3 Medium Potential: ,164,228260.5,0,159,,,,,,,,,,
Group 2 Medium Potential: ,34,167343.61,0,0,,,,,,,,,,
Group 2 High Potential: ,23,142508.01,0,0,,,,,,,,,,
Group 3 Low Potential: ,325,48722.1,2,157,,,,,,,,,,
Group 1 High Potential: ,1,41333.2,0,0,,,,,,,,,,
Group 3 High Potential: ,64,20306.72,0,1,,,,,,,,,,
Totals,611,648474.14,2,0,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 1 accounts | $41333.20 revenue,,,,,,,,,,,,,,,
1020653,Chinese Jesus LLC,DESIGN,DESIGN_FIRM,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1020751,Marco Polo Imports,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020569,Complete Office,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020497,Ritzy LLC dba Abbey carpet & Floor,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020580,The Sercy Collective,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020625,Dillon and company,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020627,Jolly Llama Inc. dba Artisan Rug Gallery,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020524,"M FRANK HIGGINS & CO, INC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1023128,Polk Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1022948,"Inspired Space Design, LLC (NY)",DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1022840,Saka Home Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1022697,Katherine Andrejevic LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1022561,RF Shaw interiors,RETAIL,MULTIPLE_LOCATIONS,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1021968,"Thereron Interiors Co, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1022251,Lillies Furniture Gallerie,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1022345,WHZ Properties LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1021628,Heather Nelson Home Design Co,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1021802,Upstate Down,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020895,My Sisterâ€™s Cottage,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020877,Maya Design Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1023420,Dynamic Home Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1023559,Jennifer Greene Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1023371,Traditions and trends,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1023181,Amy Oldis Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1024035,midatlantic floors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1024027,"PiÃ±a Home, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1023859,Robyn Ford Design Group LLC d/b/a Lilly & Grace,RETAIL,SINGLE_LOCATION,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1023771,"Office Interiors, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1023756,MAGNOLIA INTERIOR SURFACES,DESIGN,ARCHITECT_BUILDER,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1023765,Heather Lund Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1023676,Tru Valu Furniture & Mattress,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1023678,Samaya's Eco Flooring,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1024982,E Caligari & Son,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1024680,Billy Garcia Design Gallery LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1024187,Wallpaper Elegance Design Center,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1024164,A Better Blind & Drapery,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1025110,Focal Point Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1025082,Elemental sustainable surfaces,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1025275,Leo Designs,DESIGN,DESIGN_FIRM,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1026074,ATLdesigns,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - FLOOR EXCEPTIONS: 2 accounts | $0.00 revenue,,,,,,,,,,,,,,,
(BTF='Y' but account stayed with original rep - EXCEPTION MADE),,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Assigned_Rep_Name,Final_Rep_Name,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1022048,Cathleen Adams/Re-Framed Living/DDI,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Enricus Coone,Enricus Coone,7616.21,0.0,1,0,FALSE,Y,TRUE,FALSE,N
1000701,Salmon Casson LTD,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Enricus Coone,Enricus Coone,10231.0,0.0,2,0,FALSE,Y,TRUE,FALSE,N
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
ZERO REVENUE ACCOUNTS: 286 accounts (31 are new 2025 customers),,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Assigned_Rep_Name,Final_Rep_Name,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1014071,Jen Talbot Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Paul Baird,Enricus Coone,18679.72,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1004382,Donna Mondi Interior Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Sheetal Patel,Enricus Coone,18585.6,0.0,9,0,FALSE,Y,FALSE,TRUE,N
1022906,"By Design Consulting, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kimberly Myers,Enricus Coone,18040.8,0.0,11,0,FALSE,Y,FALSE,TRUE,N
1022653,Katherine Elizabeth Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Anna Hudspeth,Enricus Coone,17570.42,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1009530,Colours and Concepts,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Hana Nassri,Enricus Coone,17132.55,0.0,7,0,FALSE,Y,FALSE,TRUE,N
1025814,"Silkwood Designs, LLC",DESIGN,DESIGN_FIRM,Group 3 Low Potential,Anna Hudspeth,Enricus Coone,16704.2,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1025505,Hannah Brooke Design LLC,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Anna Hudspeth,Enricus Coone,16690.04,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1013625,Steiner-Houck and Associates LLC,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Kimberly Myers,Enricus Coone,16547.79,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1016407,21 Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Lisa Lowder,Enricus Coone,16049.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1023937,"Michele Rosenboom Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Carrie Odendahl,Enricus Coone,15924.22,0.0,10,0,FALSE,Y,FALSE,TRUE,N
1006300,"Watermark Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kimberly Myers,Enricus Coone,15211.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1027529,McCloskey Purchasing Group Inc,DESIGN,HOSPITALITY,Group 3 Low Potential,Paul Baird,Enricus Coone,15152.68,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1014159,Plain Threads Co,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Lisa Lowder,Enricus Coone,15089.0,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1007992,Gates Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Melissa Coady,Enricus Coone,15015.6,0.0,11,0,FALSE,Y,FALSE,TRUE,N
1017294,Everything Creative Designs - NV,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Hana Nassri,Enricus Coone,14827.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1014979,Cleo Graham,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Susan Gray,Enricus Coone,14757.5,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1013853,Debbe Daley Designs LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,MD Rickers,Enricus Coone,14693.4,0.0,7,0,FALSE,Y,FALSE,TRUE,N
1034777,Johnston Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Wesley Hood,Enricus Coone,14135.0,0.0,5,0,FALSE,Y,FALSE,TRUE,N
1026082,Romancing The Home,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Vandana Kaku,Enricus Coone,14113.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1017623,Sheindlin Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Vandana Kaku,Enricus Coone,14056.5,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1018136,Design by RUCHI LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Lorne Gardner,Enricus Coone,13874.12,0.0,4,1,FALSE,Y,FALSE,TRUE,N
1023659,"B. Jones Interiors, LLC.",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Wesley Hood,Enricus Coone,13569.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1009238,Molly Elizabeth Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Vandana Kaku,Enricus Coone,13485.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1026204,"McCann Custom Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Karen Autore,Enricus Coone,13298.62,0.0,5,0,FALSE,Y,FALSE,TRUE,N
1017769,TA Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Vandana Kaku,Enricus Coone,12837.0,0.0,5,0,FALSE,Y,FALSE,TRUE,N
1000056,"William Rice Interior Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Wesley Hood,Enricus Coone,12739.0,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1019558,Sanabria & Co,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Melissa Coady,Enricus Coone,12644.5,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1010943,Karen Shap Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Sheetal Patel,Enricus Coone,12396.9,0.0,5,0,FALSE,Y,FALSE,TRUE,N
1013745,DB Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Chapel Conley,Enricus Coone,12100.3,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1015111,Rainbow Development,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Anna Hudspeth,Enricus Coone,11970.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1034893,Savvy Design(NV),DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kyra Williamson,Enricus Coone,11870.1,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1007795,ReeseLynn Designs,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Marcie Gelfand,Enricus Coone,11856.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1021066,Smith and Drake,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Lisa Lowder,Enricus Coone,11840.41,0.0,7,0,FALSE,Y,FALSE,TRUE,N
1026033,Caroline Wells Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Hana Nassri,Enricus Coone,11773.09,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1011034,Tracy Dart Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Jesse and Larry Gerber,Enricus Coone,11605.61,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1026123,"MJW Designs, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Carrie Odendahl,Enricus Coone,11599.0,0.0,5,0,FALSE,Y,FALSE,TRUE,N
1026853,House of Dietrich,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Hana Nassri,Enricus Coone,11412.6,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1005787,Lisa Bakamis Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kyra Williamson,Enricus Coone,11309.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1026290,DesignHouse,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Anna Hudspeth,Enricus Coone,11029.4,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1027654,Working Holiday Studio,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Hana Nassri,Enricus Coone,11018.6,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1007619,Linda Koepke Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Emily Cardassi,Enricus Coone,10879.5,0.0,7,0,FALSE,Y,FALSE,TRUE,N
1011528,House Whole,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Lorne Gardner,Enricus Coone,10765.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1004243,"Amanda Webster Design, Inc.",DESIGN,DESIGN_FIRM,Group 3 Low Potential,David Glassman,Enricus Coone,10606.88,0.0,3,1,FALSE,Y,FALSE,TRUE,N
1027371,Jenna Barton Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Kyra Williamson,Enricus Coone,10587.14,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1007785,"Bruce Palmer, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Melissa Coady,Enricus Coone,10515.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1010992,Rancho Development and Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kyra Williamson,Enricus Coone,10454.0,0.0,7,0,FALSE,Y,FALSE,TRUE,N
1003422,Kaleidoscope,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Marti Hovater,Enricus Coone,10432.5,0.0,7,0,FALSE,Y,FALSE,TRUE,N
1024977,Brianna Scott Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Vandana Kaku,Enricus Coone,10257.79,0.0,5,0,FALSE,Y,FALSE,TRUE,N
1000701,Salmon Casson LTD,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Enricus Coone,Enricus Coone,10231.0,0.0,2,0,FALSE,Y,TRUE,FALSE,N
1022144,LEV Design Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Kyra Williamson,Enricus Coone,10227.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1012938,"River+Lime, LLC",DESIGN,DESIGN_FIRM,Group 3 Low Potential,Lisa Lowder,Enricus Coone,9898.16,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1010251,Ann Lowengart Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Kyra Williamson,Enricus Coone,9844.56,0.0,5,0,FALSE,Y,FALSE,TRUE,N
1015094,Harrison Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Vandana Kaku,Enricus Coone,9797.96,0.0,6,1,FALSE,Y,FALSE,TRUE,N
1020767,MOD Style,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Carrie Odendahl,Enricus Coone,9780.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1018819,Sara Ann Rolfes Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kimberly Myers,Enricus Coone,9712.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1026194,Design & Style by Scher Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Wesley Hood,Enricus Coone,9697.01,0.0,7,3,FALSE,Y,FALSE,TRUE,N
1012279,Stallings Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Vandana Kaku,Enricus Coone,9656.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1013922,Pheasant Hill Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kimberly Myers,Enricus Coone,9602.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1016172,Chloe Heath Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Hana Nassri,Enricus Coone,9600.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1016688,Melanie Bryant Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Angie Robison,Enricus Coone,9597.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1022932,Design Therapy LLC,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Melissa Coady,Enricus Coone,9552.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1012900,M Monroe Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Anna Hudspeth,Enricus Coone,9386.4,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1024557,Holiday Beach Decor,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,David Glassman,Enricus Coone,9355.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1024415,Streamline Inc.,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Vandana Kaku,Enricus Coone,9285.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1012217,Classic Design and Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Wesley Hood,Enricus Coone,9254.5,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1021810,Embelline Design Company,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Carrie Odendahl,Enricus Coone,9210.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1006919,Reath Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kyra Williamson,Enricus Coone,9105.31,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1026928,William Graper Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Hana Nassri,Enricus Coone,9101.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1013169,Hive LA Home,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Marcie Gelfand,Enricus Coone,9079.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1015515,Cinda Brown Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Kyra Williamson,Enricus Coone,9035.67,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1012239,Elliott Manor Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Kimberly Myers,Enricus Coone,8785.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1026629,Elizabeth Lawson Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Wesley Hood,Enricus Coone,8755.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1005685,"Laura Tutun Interiors, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Vandana Kaku,Enricus Coone,8749.44,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1015459,Kristi Alexander Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,David Glassman,Enricus Coone,8468.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1026237,JS Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Carrie Odendahl,Enricus Coone,8332.76,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1008679,Nuance Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Anna Hudspeth,Enricus Coone,8328.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1026435,LIvet Design DBA Heather Bentley Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kyra Williamson,Enricus Coone,8320.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1026450,K. Haygood Design Consultants LLC,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Paul Baird,Enricus Coone,8246.32,0.0,5,0,FALSE,Y,FALSE,TRUE,N
1020355,Exterior Experience (DBA Lifestyles by Design),DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Anna Hudspeth,Enricus Coone,8184.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1020949,Blue Zone Spaces,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Carrie Odendahl,Enricus Coone,8145.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1007170,Essel Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kyra Williamson,Enricus Coone,8041.5,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1018757,Cole Alexander Designs,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Hana Nassri,Enricus Coone,7927.0,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1014497,Huffman and Huffman,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Vandana Kaku,Enricus Coone,7884.5,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1018829,Youtopia Designs,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Randall Schneck,Enricus Coone,7836.0,0.0,5,0,FALSE,Y,FALSE,TRUE,N
1011351,Jeanne Gee Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kyra Williamson,Enricus Coone,7830.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1025906,Blue Tulip interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Carrie Odendahl,Enricus Coone,7749.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1022048,Cathleen Adams/Re-Framed Living/DDI,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Enricus Coone,Enricus Coone,7616.21,0.0,1,0,FALSE,Y,TRUE,FALSE,N
1016409,Adrienne Morgan Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kyra Williamson,Enricus Coone,7585.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1011454,Rosewood Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,Kyra Williamson,Enricus Coone,7564.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1023840,"LISAMBIANCE DESIGN, LLC",DESIGN,DESIGN_FIRM,Group 3 Low Potential,Angie Robison,Enricus Coone,7511.7,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1017060,A CURATED TOUCH,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,3853.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
